species	filename	url	source_url
Tropaeolum majus	2889934_35fe15de1549f693d3e284657b9cca63aef6ac1b.jpg	https://storage.googleapis.com/floraondata/plantclef/2889934_35fe15de1549f693d3e284657b9cca63aef6ac1b.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2889934/35fe15de1549f693d3e284657b9cca63aef6ac1b.jpg
Allium guttatum	2857922_ce7868dd658c465bbbf418e831078c50a1bc9688.jpg	https://storage.googleapis.com/floraondata/plantclef/2857922_ce7868dd658c465bbbf418e831078c50a1bc9688.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2857922/ce7868dd658c465bbbf418e831078c50a1bc9688.jpg
Lepidium heterophyllum	5376846_94bbac2cd21f0e5f6495b2b462ca2d21383f1c88.jpg	https://storage.googleapis.com/floraondata/plantclef/5376846_94bbac2cd21f0e5f6495b2b462ca2d21383f1c88.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5376846/94bbac2cd21f0e5f6495b2b462ca2d21383f1c88.jpg
Cichorium intybus	5392252_97c19e4dfefbc7a514c94ea5e2897b827e8380f0.jpg	https://storage.googleapis.com/floraondata/plantclef/5392252_97c19e4dfefbc7a514c94ea5e2897b827e8380f0.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5392252/97c19e4dfefbc7a514c94ea5e2897b827e8380f0.jpg
Tragopogon dubius	6443709_59cb63fa355211214a853b117bc22c6df715f4c5.jpg	https://storage.googleapis.com/floraondata/plantclef/6443709_59cb63fa355211214a853b117bc22c6df715f4c5.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/6443709/59cb63fa355211214a853b117bc22c6df715f4c5.jpg
Mercurialis perennis	3063016_b3719d15a6244c11692caafac59d45ecc3827d18.jpg	https://storage.googleapis.com/floraondata/plantclef/3063016_b3719d15a6244c11692caafac59d45ecc3827d18.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3063016/b3719d15a6244c11692caafac59d45ecc3827d18.jpg
Cyperus capitatus	2714938_e81eeb877fa0b32eb771113a6d514fbd94b2697a.jpg	https://storage.googleapis.com/floraondata/plantclef/2714938_e81eeb877fa0b32eb771113a6d514fbd94b2697a.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2714938/e81eeb877fa0b32eb771113a6d514fbd94b2697a.jpg
Ficus carica	5361909_86108478f2e9c3c1065680df4886c562b237df71.jpg	https://storage.googleapis.com/floraondata/plantclef/5361909_86108478f2e9c3c1065680df4886c562b237df71.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5361909/86108478f2e9c3c1065680df4886c562b237df71.jpg
Helianthus annuus	9206251_e8acac92d89d329ae51ee5d8d0fd353a02c973b7.jpg	https://storage.googleapis.com/floraondata/plantclef/9206251_e8acac92d89d329ae51ee5d8d0fd353a02c973b7.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/9206251/e8acac92d89d329ae51ee5d8d0fd353a02c973b7.jpg
Vinca major	3169708_8e8b7790e6fa5c418ff2a9f2499b5650d72ce413.jpg	https://storage.googleapis.com/floraondata/plantclef/3169708_8e8b7790e6fa5c418ff2a9f2499b5650d72ce413.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3169708/8e8b7790e6fa5c418ff2a9f2499b5650d72ce413.jpg
Valerianella locusta	2888778_84e561f03198ecfe46ac4278701e8bd0fe2d77e1.jpg	https://storage.googleapis.com/floraondata/plantclef/2888778_84e561f03198ecfe46ac4278701e8bd0fe2d77e1.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2888778/84e561f03198ecfe46ac4278701e8bd0fe2d77e1.jpg
Veronica verna	3172116_6f66f7627d39e7ec8c21a7bbb09e3fb99d935ad7.jpg	https://storage.googleapis.com/floraondata/plantclef/3172116_6f66f7627d39e7ec8c21a7bbb09e3fb99d935ad7.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3172116/6f66f7627d39e7ec8c21a7bbb09e3fb99d935ad7.jpg
Anarrhinum bellidifolium	8114833_f6983f35bc1245d2f28c46b2fc190bff572c4d33.jpg	https://storage.googleapis.com/floraondata/plantclef/8114833_f6983f35bc1245d2f28c46b2fc190bff572c4d33.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/8114833/f6983f35bc1245d2f28c46b2fc190bff572c4d33.jpg
Ranunculus paludosus	7966304_e9fc86f127f41c602d8ba8f2667a50cb728749e4.jpg	https://storage.googleapis.com/floraondata/plantclef/7966304_e9fc86f127f41c602d8ba8f2667a50cb728749e4.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7966304/e9fc86f127f41c602d8ba8f2667a50cb728749e4.jpg
Polygala microphylla	7875580_afdc3c105129d16ef2ecf367272c3ae651060452.jpg	https://storage.googleapis.com/floraondata/plantclef/7875580_afdc3c105129d16ef2ecf367272c3ae651060452.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7875580/afdc3c105129d16ef2ecf367272c3ae651060452.jpg
Nothoscordum gracile	2855519_d5c61253d0f055025f3bb0ad2a0af9a1ddc94350.jpg	https://storage.googleapis.com/floraondata/plantclef/2855519_d5c61253d0f055025f3bb0ad2a0af9a1ddc94350.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2855519/d5c61253d0f055025f3bb0ad2a0af9a1ddc94350.jpg
Linaria triornithophora	7848321_ab5ecaa19c46c4da411dab0ce621dae317c50996.jpg	https://storage.googleapis.com/floraondata/plantclef/7848321_ab5ecaa19c46c4da411dab0ce621dae317c50996.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7848321/ab5ecaa19c46c4da411dab0ce621dae317c50996.jpg
Gaudinia fragilis	5290242_d6e7ed63e78f5aacb994549b91ae58483674533e.jpg	https://storage.googleapis.com/floraondata/plantclef/5290242_d6e7ed63e78f5aacb994549b91ae58483674533e.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5290242/d6e7ed63e78f5aacb994549b91ae58483674533e.jpg
Lathyrus ochrus	5356441_d7416e3469c272a594b86af2b736c28ad2471df8.jpg	https://storage.googleapis.com/floraondata/plantclef/5356441_d7416e3469c272a594b86af2b736c28ad2471df8.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5356441/d7416e3469c272a594b86af2b736c28ad2471df8.jpg
Silene littorea	7267702_d07225eaa0a800f0a377a3f064580154149a06a7.jpg	https://storage.googleapis.com/floraondata/plantclef/7267702_d07225eaa0a800f0a377a3f064580154149a06a7.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7267702/d07225eaa0a800f0a377a3f064580154149a06a7.jpg
Bidens frondosa	5392174_d66b603b8e85fe7114adc81c2d79373d7df06682.jpg	https://storage.googleapis.com/floraondata/plantclef/5392174_d66b603b8e85fe7114adc81c2d79373d7df06682.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5392174/d66b603b8e85fe7114adc81c2d79373d7df06682.jpg
Cynomorium coccineum	7445043_fda4c776d9761c69b5c00905860a95e6e5061c94.jpg	https://storage.googleapis.com/floraondata/plantclef/7445043_fda4c776d9761c69b5c00905860a95e6e5061c94.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7445043/fda4c776d9761c69b5c00905860a95e6e5061c94.jpg
Ornithopus perpusillus	5358256_06bdec2d4b6f21358103e4a943dd99293f1979a1.jpg	https://storage.googleapis.com/floraondata/plantclef/5358256_06bdec2d4b6f21358103e4a943dd99293f1979a1.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5358256/06bdec2d4b6f21358103e4a943dd99293f1979a1.jpg
Sedum album	5362008_581e3e10b06d2ad30c099bc2153cfd11386abc30.jpg	https://storage.googleapis.com/floraondata/plantclef/5362008_581e3e10b06d2ad30c099bc2153cfd11386abc30.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5362008/581e3e10b06d2ad30c099bc2153cfd11386abc30.jpg
Lathyrus annuus	5356361_bdde1941f6c30fdfe15455b0a7f144b19079d3b2.jpg	https://storage.googleapis.com/floraondata/plantclef/5356361_bdde1941f6c30fdfe15455b0a7f144b19079d3b2.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5356361/bdde1941f6c30fdfe15455b0a7f144b19079d3b2.jpg
Andryala integrifolia	3105508_80c228741c68ff2e508013d5bbd0d150c32a5a92.jpg	https://storage.googleapis.com/floraondata/plantclef/3105508_80c228741c68ff2e508013d5bbd0d150c32a5a92.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3105508/80c228741c68ff2e508013d5bbd0d150c32a5a92.jpg
Oxalis articulata	2891664_69f6a52ce5a645b60a1ebaa93eec3a04733ddab1.jpg	https://storage.googleapis.com/floraondata/plantclef/2891664_69f6a52ce5a645b60a1ebaa93eec3a04733ddab1.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2891664/69f6a52ce5a645b60a1ebaa93eec3a04733ddab1.jpg
Ruscus aculeatus	2769766_5cfe611aacd3fd22db95a223c0ef0b7bdd4edafa.jpg	https://storage.googleapis.com/floraondata/plantclef/2769766_5cfe611aacd3fd22db95a223c0ef0b7bdd4edafa.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2769766/5cfe611aacd3fd22db95a223c0ef0b7bdd4edafa.jpg
Platanthera bifolia	9213153_6f9e7288fbfc70e43746fd4d544cbf426a4d7502.jpg	https://storage.googleapis.com/floraondata/plantclef/9213153_6f9e7288fbfc70e43746fd4d544cbf426a4d7502.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/9213153/6f9e7288fbfc70e43746fd4d544cbf426a4d7502.jpg
Ranunculus hederaceus	3033477_066e2976fc130b79e2319b6cf17f32f6b0856e3e.jpg	https://storage.googleapis.com/floraondata/plantclef/3033477_066e2976fc130b79e2319b6cf17f32f6b0856e3e.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3033477/066e2976fc130b79e2319b6cf17f32f6b0856e3e.jpg
Frangula alnus	3039454_65950d5863a0a26de8cd8cb710bb44bfec3153ca.jpg	https://storage.googleapis.com/floraondata/plantclef/3039454_65950d5863a0a26de8cd8cb710bb44bfec3153ca.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3039454/65950d5863a0a26de8cd8cb710bb44bfec3153ca.jpg
Dryopteris dilatata	5275103_ba91b188a1720b03b53a0af75cbd2ebf42be83b3.jpg	https://storage.googleapis.com/floraondata/plantclef/5275103_ba91b188a1720b03b53a0af75cbd2ebf42be83b3.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5275103/ba91b188a1720b03b53a0af75cbd2ebf42be83b3.jpg
Acacia mearnsii	2979775_152b0fc94354e6ef1eebe9f97790b5b1ded7d484.jpg	https://storage.googleapis.com/floraondata/plantclef/2979775_152b0fc94354e6ef1eebe9f97790b5b1ded7d484.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2979775/152b0fc94354e6ef1eebe9f97790b5b1ded7d484.jpg
Euphorbia exigua	3069593_e833035f9c8abfffb7a3fd13e3a98fed68dfecd2.jpg	https://storage.googleapis.com/floraondata/plantclef/3069593_e833035f9c8abfffb7a3fd13e3a98fed68dfecd2.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3069593/e833035f9c8abfffb7a3fd13e3a98fed68dfecd2.jpg
Galium palustre	2913130_2d9288e3a41c2fbbd81fa6c2cfa9b272880fcce0.jpg	https://storage.googleapis.com/floraondata/plantclef/2913130_2d9288e3a41c2fbbd81fa6c2cfa9b272880fcce0.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2913130/2d9288e3a41c2fbbd81fa6c2cfa9b272880fcce0.jpg
Thymbra capitata	5607804_2c282d429f2e3008daf6076a6c9f6cf6dff1653f.jpg	https://storage.googleapis.com/floraondata/plantclef/5607804_2c282d429f2e3008daf6076a6c9f6cf6dff1653f.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5607804/2c282d429f2e3008daf6076a6c9f6cf6dff1653f.jpg
Amaranthus retroflexus	6109534_b77bded12fc517e5defcf4c08b581563fe8eec67.jpg	https://storage.googleapis.com/floraondata/plantclef/6109534_b77bded12fc517e5defcf4c08b581563fe8eec67.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/6109534/b77bded12fc517e5defcf4c08b581563fe8eec67.jpg
Rumex obtusifolius	2889011_67b5a3c9eca852b016585a4f18424007b8e78ee3.jpg	https://storage.googleapis.com/floraondata/plantclef/2889011_67b5a3c9eca852b016585a4f18424007b8e78ee3.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2889011/67b5a3c9eca852b016585a4f18424007b8e78ee3.jpg
Utricularia australis	7297904_16fef73b104f58906da04ee7632466e7fa83e0bc.jpg	https://storage.googleapis.com/floraondata/plantclef/7297904_16fef73b104f58906da04ee7632466e7fa83e0bc.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7297904/16fef73b104f58906da04ee7632466e7fa83e0bc.jpg
Mibora minima	2705682_5785c2214d23c66f1906d70f333ac24ba375437f.jpg	https://storage.googleapis.com/floraondata/plantclef/2705682_5785c2214d23c66f1906d70f333ac24ba375437f.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2705682/5785c2214d23c66f1906d70f333ac24ba375437f.jpg
Callitriche stagnalis	5372487_21cc489a47b178cbdef4bc8a1e1c1e903bd6fb78.jpg	https://storage.googleapis.com/floraondata/plantclef/5372487_21cc489a47b178cbdef4bc8a1e1c1e903bd6fb78.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5372487/21cc489a47b178cbdef4bc8a1e1c1e903bd6fb78.jpg
Trifolium resupinatum	5359175_c41a0ed703c80d0e134794024713769468c8a579.jpg	https://storage.googleapis.com/floraondata/plantclef/5359175_c41a0ed703c80d0e134794024713769468c8a579.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5359175/c41a0ed703c80d0e134794024713769468c8a579.jpg
Stellaria media	5384604_8df8d2ba8f51a32df33b46934a554247a38725d2.jpg	https://storage.googleapis.com/floraondata/plantclef/5384604_8df8d2ba8f51a32df33b46934a554247a38725d2.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384604/8df8d2ba8f51a32df33b46934a554247a38725d2.jpg
Rhynchospora alba	2721119_c3513534136a2320bca0681afe2d0c184e1c7d01.jpg	https://storage.googleapis.com/floraondata/plantclef/2721119_c3513534136a2320bca0681afe2d0c184e1c7d01.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2721119/c3513534136a2320bca0681afe2d0c184e1c7d01.jpg
Bromus madritensis	2703721_54de70844bc09a7a70bbae9bdfbb516704fb63df.jpg	https://storage.googleapis.com/floraondata/plantclef/2703721_54de70844bc09a7a70bbae9bdfbb516704fb63df.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2703721/54de70844bc09a7a70bbae9bdfbb516704fb63df.jpg
Juncus acutiflorus	2701571_aa2d6263f2d11b27c9d0ecc0498be14e9a0eb7b5.jpg	https://storage.googleapis.com/floraondata/plantclef/2701571_aa2d6263f2d11b27c9d0ecc0498be14e9a0eb7b5.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2701571/aa2d6263f2d11b27c9d0ecc0498be14e9a0eb7b5.jpg
Onopordum illyricum	3094910_3d9f8dd8a7825556c4d9f3f44d6f41033f957c77.jpg	https://storage.googleapis.com/floraondata/plantclef/3094910_3d9f8dd8a7825556c4d9f3f44d6f41033f957c77.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3094910/3d9f8dd8a7825556c4d9f3f44d6f41033f957c77.jpg
Ophrys sphegodes	2793334_588dd31fc78aa4c4a078b58131f4a1d9be73ec0c.jpg	https://storage.googleapis.com/floraondata/plantclef/2793334_588dd31fc78aa4c4a078b58131f4a1d9be73ec0c.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2793334/588dd31fc78aa4c4a078b58131f4a1d9be73ec0c.jpg
Parietaria judaica	5361801_78c998edc25d1dde697514f5796acebd95e2b370.jpg	https://storage.googleapis.com/floraondata/plantclef/5361801_78c998edc25d1dde697514f5796acebd95e2b370.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5361801/78c998edc25d1dde697514f5796acebd95e2b370.jpg
Helianthemum apenninum	9823314_237036561a96d858ca2fb3506778c86a09645c6d.jpg	https://storage.googleapis.com/floraondata/plantclef/9823314_237036561a96d858ca2fb3506778c86a09645c6d.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/9823314/237036561a96d858ca2fb3506778c86a09645c6d.jpg
Isolepis setacea	2713300_d04a97100d7f2dfe0504b974014058d7f19e2311.jpg	https://storage.googleapis.com/floraondata/plantclef/2713300_d04a97100d7f2dfe0504b974014058d7f19e2311.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2713300/d04a97100d7f2dfe0504b974014058d7f19e2311.jpg
Eragrostis pilosa	2705400_4e299890e1ef2c90832ad544b75209ec39787ac4.jpg	https://storage.googleapis.com/floraondata/plantclef/2705400_4e299890e1ef2c90832ad544b75209ec39787ac4.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2705400/4e299890e1ef2c90832ad544b75209ec39787ac4.jpg
Bromus sterilis	2703647_fcdc60b8051e064f1a29e4b24239aa5fb38027b6.jpg	https://storage.googleapis.com/floraondata/plantclef/2703647_fcdc60b8051e064f1a29e4b24239aa5fb38027b6.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2703647/fcdc60b8051e064f1a29e4b24239aa5fb38027b6.jpg
Tordylium apulum	3034902_607c398758184ab3e03b6d39f0ecf5c0d54e381b.jpg	https://storage.googleapis.com/floraondata/plantclef/3034902_607c398758184ab3e03b6d39f0ecf5c0d54e381b.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3034902/607c398758184ab3e03b6d39f0ecf5c0d54e381b.jpg
Lepidium ruderale	5376616_6d813788b9f189d7c14bf044e3e82b904d3362c2.jpg	https://storage.googleapis.com/floraondata/plantclef/5376616_6d813788b9f189d7c14bf044e3e82b904d3362c2.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5376616/6d813788b9f189d7c14bf044e3e82b904d3362c2.jpg
Adonis annua	5371709_d2862456dbabb1407fcb966e2f1a92e985cd8396.jpg	https://storage.googleapis.com/floraondata/plantclef/5371709_d2862456dbabb1407fcb966e2f1a92e985cd8396.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5371709/d2862456dbabb1407fcb966e2f1a92e985cd8396.jpg
Hordeum murinum	7886346_d60ce535388b124ab8c96e930afe87c93a503175.jpg	https://storage.googleapis.com/floraondata/plantclef/7886346_d60ce535388b124ab8c96e930afe87c93a503175.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7886346/d60ce535388b124ab8c96e930afe87c93a503175.jpg
Oxalis purpurea	2891764_a635a4e07595188be6d8e4ef7de2f9a6d8236089.jpg	https://storage.googleapis.com/floraondata/plantclef/2891764_a635a4e07595188be6d8e4ef7de2f9a6d8236089.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2891764/a635a4e07595188be6d8e4ef7de2f9a6d8236089.jpg
Trifolium suffocatum	5359099_fe06763d3ea63bc9eee82f63164ddb4677701c3f.jpg	https://storage.googleapis.com/floraondata/plantclef/5359099_fe06763d3ea63bc9eee82f63164ddb4677701c3f.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5359099/fe06763d3ea63bc9eee82f63164ddb4677701c3f.jpg
Silene nutans	5384781_bc2e0ce57667157b8e9af30109ebd4bac515fc18.jpg	https://storage.googleapis.com/floraondata/plantclef/5384781_bc2e0ce57667157b8e9af30109ebd4bac515fc18.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384781/bc2e0ce57667157b8e9af30109ebd4bac515fc18.jpg
Sisymbrium officinale	3046890_931adcacb65ffbf10c86d53a07f3b35c116241b3.jpg	https://storage.googleapis.com/floraondata/plantclef/3046890_931adcacb65ffbf10c86d53a07f3b35c116241b3.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3046890/931adcacb65ffbf10c86d53a07f3b35c116241b3.jpg
Arnoseris minima	3087403_f5632ba76e0219f83c125a7f6726872a46ac7c35.jpg	https://storage.googleapis.com/floraondata/plantclef/3087403_f5632ba76e0219f83c125a7f6726872a46ac7c35.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3087403/f5632ba76e0219f83c125a7f6726872a46ac7c35.jpg
Euphorbia paralias	3069761_affd518c05f180549dc243711e4d5b110a91ea42.jpg	https://storage.googleapis.com/floraondata/plantclef/3069761_affd518c05f180549dc243711e4d5b110a91ea42.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3069761/affd518c05f180549dc243711e4d5b110a91ea42.jpg
Cleome violacea	3872424_fded97951dfd6c52f92167f2758e8a8df6541697.jpg	https://storage.googleapis.com/floraondata/plantclef/3872424_fded97951dfd6c52f92167f2758e8a8df6541697.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3872424/fded97951dfd6c52f92167f2758e8a8df6541697.jpg
Reynoutria japonica	2889173_1f41855554d21e0edf21d419e94430959e243d1d.jpg	https://storage.googleapis.com/floraondata/plantclef/2889173_1f41855554d21e0edf21d419e94430959e243d1d.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2889173/1f41855554d21e0edf21d419e94430959e243d1d.jpg
Jasonia tuberosa	3150720_46c3ffe683fc76edbe8b5ef2a86f9b5030c39d91.jpg	https://storage.googleapis.com/floraondata/plantclef/3150720_46c3ffe683fc76edbe8b5ef2a86f9b5030c39d91.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3150720/46c3ffe683fc76edbe8b5ef2a86f9b5030c39d91.jpg
Potamogeton perfoliatus	5301200_310550e0845ce1c9eef9d6c4dacb0560ffa386e7.jpg	https://storage.googleapis.com/floraondata/plantclef/5301200_310550e0845ce1c9eef9d6c4dacb0560ffa386e7.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5301200/310550e0845ce1c9eef9d6c4dacb0560ffa386e7.jpg
Plantago coronopus	3189739_317ec008fcb4bac414c9ecc91b225fddebf15b24.jpg	https://storage.googleapis.com/floraondata/plantclef/3189739_317ec008fcb4bac414c9ecc91b225fddebf15b24.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3189739/317ec008fcb4bac414c9ecc91b225fddebf15b24.jpg
Coincya monensis	3040600_29eb61c297f9b6388c01a59a3aeb3fe58b5e69f5.jpg	https://storage.googleapis.com/floraondata/plantclef/3040600_29eb61c297f9b6388c01a59a3aeb3fe58b5e69f5.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3040600/29eb61c297f9b6388c01a59a3aeb3fe58b5e69f5.jpg
Astragalus boeticus	5344663_8c23ab665202fa372644125cb2118baf03cf76fa.jpg	https://storage.googleapis.com/floraondata/plantclef/5344663_8c23ab665202fa372644125cb2118baf03cf76fa.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5344663/8c23ab665202fa372644125cb2118baf03cf76fa.jpg
Cytinus hypocistis	7279691_f21a2cc4b376723c85fea25140f40a5e6190b3ab.jpg	https://storage.googleapis.com/floraondata/plantclef/7279691_f21a2cc4b376723c85fea25140f40a5e6190b3ab.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7279691/f21a2cc4b376723c85fea25140f40a5e6190b3ab.jpg
Vicia disperma	2974981_31fb954984cca33422eb0b05c35caf01c984a974.jpg	https://storage.googleapis.com/floraondata/plantclef/2974981_31fb954984cca33422eb0b05c35caf01c984a974.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2974981/31fb954984cca33422eb0b05c35caf01c984a974.jpg
